file,SDMatte_MSE,SDMatte_SAD,SDMatte_MAD,MAM_MSE,MAM_SAD,MAM_MAD,ZIM_MSE,ZIM_SAD,ZIM_MAD,avg_MSE,avg_SAD,avg_MAD,mse_std
52.png,0.02259282874401052,41.30776862745096,0.039394158008051836,0.04563918369268279,86.77852549019605,0.08275845097560505,0.024653641225190766,36.37568235294116,0.034690554001752055,0.03096188455396136,54.82065882352939,0.052281054328469655,0.010412462709858213
53.png,0.311464743946021,338.2645137254902,0.32259417889164943,0.31622601451529136,354.5251921568628,0.3381015702789905,0.3143887745037028,339.12127843137256,0.3234112533868528,0.3140265109883384,343.9703281045752,0.32803566751916424,0.001960586731801324
54.png,0.012608126853347421,33.55572549019608,0.03200123356837853,0.062265309132506726,105.17543137254901,0.10030310761694813,0.00893903939827549,26.535384313725483,0.02530611449596928,0.02793749179470988,55.08884705882352,0.052536818560431985,0.02431960571323887
55.png,0.015544921745936812,32.01230588235293,0.03052931392894071,0.051849557846521045,91.02687450980387,0.08680999232273472,0.010000924796427457,21.28378039215687,0.02029779471603095,0.025798468129628438,48.10765359477123,0.045879033655902124,0.0185594258553838
56.png,0.02211636165984087,48.03978039215684,0.04581430472579655,0.037533192720746865,89.2037921568627,0.08507136550604125,0.9169734847770205,987.7144862745093,0.9419579375023931,0.3255410130525361,374.986019607843,0.3576145359114103,0.4182532694652766
57.png,0.2823043828228721,372.7962980392156,0.3555262546913296,0.010988890307997337,32.45195686274509,0.030948597777123537,0.06501891233333484,111.95967058823526,0.10677306231330419,0.11943739515473477,172.40264183006533,0.1644159715939191,0.11725770073953784
58.png,0.008179196288428918,58.82908627450983,0.056103788637647464,0.40605321466899835,452.9275882352941,0.4319454080918256,0.00375107292577149,10.134039215686279,0.009664572921453743,0.13932782796106624,173.96357124183007,0.16590458988364226,0.188611993264834
59.png,0.026285727228489535,39.47943921568628,0.037650527206121706,0.044190633378547686,78.38578823529413,0.0747545130112592,0.033694201876043765,42.32563921568627,0.04036487504547717,0.034723520827693664,53.39695555555556,0.05092330508761936,0.007345794224759579
6.png,0.06585877542814719,98.30831764705886,0.09375411762910733,0.05732289535364065,116.26501960784313,0.11087896309646905,0.9462056059582516,1008.5509647058826,0.9618291518267466,0.3564624255800131,407.70810065359484,0.3888207441841076,0.4170259619529231
60.png,0.0210443129167333,41.646231372548996,0.039716941235112185,0.027037736657306535,78.04917647058821,0.07443349501665898,0.9381004112622041,1003.2584235294119,0.9567817912382239,0.32872748694541465,374.3179437908497,0.3569774091633317,0.43089867405213356
61.png,0.005921624831537336,14.430490196078436,0.013761987873152194,0.016955413349038686,59.48690980392158,0.05673113804237516,0.0038204955761362088,11.131694117647061,0.010616010778090535,0.008899177918904077,28.349698039215692,0.027036378897872627,0.0057608380765471244
62.png,0.02745746314823512,45.7574588235294,0.04363771326401653,0.0374220761332499,76.54620392156865,0.0730001486983954,0.04760311931887299,75.0599607843137,0.0715827567904603,0.037494219533452666,65.78787450980393,0.06274020625095741,0.008224587898046302
63.png,0.028087350697940883,61.06881960784316,0.05823976479324642,0.0345570921173741,79.3361960784314,0.07566089256137028,0.1461898777898299,209.6837647058824,0.19997002096737138,0.06961144020171496,116.696260130719,0.11129022610732936,0.054213511329963944
64.png,0.009327072002758476,37.75373333333333,0.03600476582845052,0.028252282353466808,78.1482901960784,0.07452801723106232,0.9492106178163427,1014.8766117647056,0.9678617589613967,0.3289299907241893,376.9262117647058,0.3594648473403032,0.4386726821948843
65.png,0.01953511409326867,38.084705882352914,0.036320405847886005,0.06978374121877513,119.12330196078432,0.11360483356550628,0.24918671305479337,267.37454901960785,0.2549882402607039,0.1128351894556124,141.52751895424836,0.1349711598913654,0.0985732709641684
66.png,0.021425335849995158,46.74819215686272,0.044582550198424074,0.018810579680516516,56.138619607843125,0.053537959678500294,0.5478631016439037,601.4962705882353,0.5736315446741441,0.19603300572480511,234.79436078431374,0.22391735151702283,0.24878373678530255
67.png,0.08917826003177678,136.8454588235295,0.13050599939682914,0.08860959860784459,147.33981176470584,0.1405141942641314,0.30878061153026176,329.2208627450984,0.31396948122510754,0.16218949005662772,204.46871111111122,0.19499655829535603,0.10365583603163907
68.png,0.034017790501413805,60.950458823529395,0.05812688715317668,0.07334980942294582,157.7091294117647,0.15040314618278952,0.041215681525571056,62.563823529411785,0.05966551163617304,0.04952776048331023,93.74113725490196,0.0893985149907131,0.017099121235913575
69.png,0.005798074296234848,29.58698039215686,0.028216343300015316,0.020304018348421063,69.4597725490196,0.06624200110341988,0.008260727207370101,28.692192156862742,0.02736300674139284,0.011454273284008672,42.57964836601307,0.04060711704827601,0.006337962638945282
7.png,0.1036572125708768,128.39705098039218,0.12244896982230394,0.062340345445022066,94.66115686274512,0.09027591406130325,0.656950763979585,707.0563411764705,0.6743014728321748,0.27431610733182793,310.0381830065359,0.295675452238594,0.271088830740324
70.png,0.03901998448766043,93.51583921568627,0.08918365403717639,0.27413920121301094,347.032176470588,0.33095567366656115,0.0037050335190012924,36.29299999999999,0.034611701965332024,0.10562140640655755,158.94700522875812,0.15158367655635652,0.12002908485113695
71.png,0.022193549367749938,94.97505882352942,0.09057527429917281,0.059332772181245844,161.17487450980389,0.15370833827000036,0.1634461317315371,235.0591254901961,0.2241698508169137,0.0816574844268443,163.73635294117648,0.15615115446202896,0.059787777952500176
